Unnamed: 0;Modelo;Pooling;AGG;LAYER;Epochs;out_vec_size;qtd_layers;Nhid;MR;CR;SUBJ;MPQA;SST2;TREC;MRPC;Avg;epochs;SST5;Avg_with_SST5;Avg_without_SST5;paper_name;paper_link;year
236,00;allmpnet;CLS+SUM+AVG-NS_LYR-10;CLS+SUM+AVG-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;85,85;89,40;95,16;89,81;90,33;95,40;68,17;87,73;nan;nan;nan;nan;nan;nan;nan
237,00;allmpnet;CLS+SUM+SUM-NS_LYR-10;CLS+SUM+SUM-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;85,31;89,75;95,03;89,60;90,44;95,60;69,04;87,82;nan;nan;nan;nan;nan;nan;nan
238,00;allmpnet;CLS+SUM+MAX-NS_LYR-10;CLS+SUM+MAX-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;85,75;88,98;95,13;89,82;90,66;96,00;68,70;87,86;nan;nan;nan;nan;nan;nan;nan
239,00;allmpnet;CLS+MAX+AVG-NS_LYR-10;CLS+MAX+AVG-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;84,89;85,54;93,52;89,52;90,23;94,60;74,43;87,53;nan;nan;nan;nan;nan;nan;nan
240,00;allmpnet;CLS+MAX+SUM-NS_LYR-10;CLS+MAX+SUM-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;85,49;89,16;95,01;90,01;90,55;96,00;67,94;87,74;nan;nan;nan;nan;nan;nan;nan
241,00;allmpnet;CLS+MAX+MAX-NS_LYR-10;CLS+MAX+MAX-NS;LYR-10;1,00;torch.Size([2304]);12,00;0,00;84,50;84,11;92,77;88,99;90,39;92,80;70,96;86,36;nan;nan;nan;nan;nan;nan;nan
242,00;allmpnet;CLS_LYR-11;CLS;LYR-11;1,00;torch.Size([768]);12,00;0,00;76,29;63,76;83,45;68,77;80,51;77,40;66,49;73,81;nan;nan;nan;nan;nan;nan;nan
243,00;allmpnet;AVG_LYR-11;AVG;LYR-11;1,00;torch.Size([768]);12,00;0,00;84,49;84,45;93,43;88,39;89,57;93,80;75,42;87,08;nan;nan;nan;nan;nan;nan;nan
244,00;allmpnet;SUM_LYR-11;SUM;LYR-11;1,00;torch.Size([768]);12,00;0,00;84,35;87,68;94,54;88,95;89,24;95,00;67,36;86,73;nan;nan;nan;nan;nan;nan;nan
245,00;allmpnet;MAX_LYR-11;MAX;LYR-11;1,00;torch.Size([768]);12,00;0,00;82,92;82,22;91,99;87,90;88,91;85,20;73,16;84,61;nan;nan;nan;nan;nan;nan;nan
246,00;allmpnet;AVG-NS_LYR-11;AVG-NS;LYR-11;1,00;torch.Size([768]);12,00;0,00;84,58;84,37;93,33;88,57;89,68;94,20;75,83;87,22;nan;nan;nan;nan;nan;nan;nan
247,00;allmpnet;SUM-NS_LYR-11;SUM-NS;LYR-11;1,00;torch.Size([768]);12,00;0,00;84,67;87,73;94,51;88,90;89,29;95,00;67,48;86,80;nan;nan;nan;nan;nan;nan;nan
248,00;allmpnet;MAX-NS_LYR-11;MAX-NS;LYR-11;1,00;torch.Size([768]);12,00;0,00;83,00;82,25;92,00;87,78;89,02;86,60;73,10;84,82;nan;nan;nan;nan;nan;nan;nan
249,00;allmpnet;CLS+AVG_LYR-11;CLS+AVG;LYR-11;1,00;torch.Size([1536]);12,00;0,00;84,81;84,24;93,54;88,29;89,73;94,00;75,42;87,15;nan;nan;nan;nan;nan;nan;nan
250,00;allmpnet;CLS+SUM_LYR-11;CLS+SUM;LYR-11;1,00;torch.Size([1536]);12,00;0,00;84,94;87,31;94,19;89,40;90,44;96,00;71,07;87,62;nan;nan;nan;nan;nan;nan;nan
251,00;allmpnet;CLS+MAX_LYR-11;CLS+MAX;LYR-11;1,00;torch.Size([1536]);12,00;0,00;83,23;82,67;92,03;88,06;89,24;90,80;73,57;85,66;nan;nan;nan;nan;nan;nan;nan
252,00;allmpnet;CLS+AVG-NS_LYR-11;CLS+AVG-NS;LYR-11;1,00;torch.Size([1536]);12,00;0,00;84,61;85,04;93,68;89,05;89,73;94,80;75,07;87,43;nan;nan;nan;nan;nan;nan;nan
253,00;allmpnet;CLS+SUM-NS_LYR-11;CLS+SUM-NS;LYR-11;1,00;torch.Size([1536]);12,00;0,00;84,92;87,31;94,27;89,15;90,44;96,00;71,36;87,64;nan;nan;nan;nan;nan;nan;nan
254,00;allmpnet;CLS+MAX-NS_LYR-11;CLS+MAX-NS;LYR-11;1,00;torch.Size([1536]);12,00;0,00;83,24;82,83;92,19;87,98;89,24;90,60;73,62;85,67;nan;nan;nan;nan;nan;nan;nan
255,00;allmpnet;CLS+AVG+AVG-NS_LYR-11;CLS+AVG+AVG-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;85,25;85,75;94,03;89,30;89,68;94,60;74,96;87,65;nan;nan;nan;nan;nan;nan;nan
256,00;allmpnet;CLS+AVG+SUM-NS_LYR-11;CLS+AVG+SUM-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;85,31;87,79;94,86;89,46;90,23;96,00;72,17;87,97;nan;nan;nan;nan;nan;nan;nan
257,00;allmpnet;CLS+AVG+MAX-NS_LYR-11;CLS+AVG+MAX-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;84,80;85,22;93,94;88,89;90,23;95,80;75,36;87,75;nan;nan;nan;nan;nan;nan;nan
258,00;allmpnet;CLS+SUM+AVG-NS_LYR-11;CLS+SUM+AVG-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;85,10;88,40;94,99;89,58;90,12;96,00;71,13;87,90;nan;nan;nan;nan;nan;nan;nan
259,00;allmpnet;CLS+SUM+SUM-NS_LYR-11;CLS+SUM+SUM-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;84,19;87,81;94,73;89,61;90,06;96,20;71,01;87,66;nan;nan;nan;nan;nan;nan;nan
260,00;allmpnet;CLS+SUM+MAX-NS_LYR-11;CLS+SUM+MAX-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;84,99;88,40;94,99;89,36;90,61;96,60;72,06;88,14;nan;nan;nan;nan;nan;nan;nan
261,00;allmpnet;CLS+MAX+AVG-NS_LYR-11;CLS+MAX+AVG-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;85,19;85,67;93,96;89,25;90,17;95,40;75,36;87,86;nan;nan;nan;nan;nan;nan;nan
262,00;allmpnet;CLS+MAX+SUM-NS_LYR-11;CLS+MAX+SUM-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;84,96;88,11;94,78;89,22;90,33;96,20;72,41;88,00;nan;nan;nan;nan;nan;nan;nan
263,00;allmpnet;CLS+MAX+MAX-NS_LYR-11;CLS+MAX+MAX-NS;LYR-11;1,00;torch.Size([2304]);12,00;0,00;83,74;83,71;92,17;88,04;89,07;93,40;70,96;85,87;nan;nan;nan;nan;nan;nan;nan
264,00;allmpnet;CLS_LYR-12;CLS;LYR-12;1,00;torch.Size([768]);12,00;0,00;83,05;82,60;91,24;87,42;87,26;84,00;72,58;84,02;nan;nan;nan;nan;nan;nan;nan
265,00;allmpnet;AVG_LYR-12;AVG;LYR-12;1,00;torch.Size([768]);12,00;0,00;84,34;82,15;92,49;88,08;88,63;90,00;72,93;85,52;nan;nan;nan;nan;nan;nan;nan
266,00;allmpnet;SUM_LYR-12;SUM;LYR-12;1,00;torch.Size([768]);12,00;0,00;84,06;86,36;93,70;88,41;88,36;94,40;70,20;86,50;nan;nan;nan;nan;nan;nan;nan
267,00;allmpnet;MAX_LYR-12;MAX;LYR-12;1,00;torch.Size([768]);12,00;0,00;83,79;80,10;91,39;87,64;89,24;84,60;74,14;84,41;nan;nan;nan;nan;nan;nan;nan
268,00;allmpnet;AVG-NS_LYR-12;AVG-NS;LYR-12;1,00;torch.Size([768]);12,00;0,00;84,14;81,99;92,58;87,80;89,02;90,20;72,87;85,51;nan;nan;nan;nan;nan;nan;nan
269,00;allmpnet;SUM-NS_LYR-12;SUM-NS;LYR-12;1,00;torch.Size([768]);12,00;0,00;84,06;85,59;93,94;88,30;88,36;94,60;70,14;86,43;nan;nan;nan;nan;nan;nan;nan
270,00;allmpnet;MAX-NS_LYR-12;MAX-NS;LYR-12;1,00;torch.Size([768]);12,00;0,00;83,83;80,16;91,42;87,87;89,07;85,80;74,09;84,61;nan;nan;nan;nan;nan;nan;nan
271,00;allmpnet;CLS+AVG_LYR-12;CLS+AVG;LYR-12;1,00;torch.Size([1536]);12,00;0,00;84,20;84,69;93,02;88,57;88,47;89,20;75,42;86,22;nan;nan;nan;nan;nan;nan;nan
272,00;allmpnet;CLS+SUM_LYR-12;CLS+SUM;LYR-12;1,00;torch.Size([1536]);12,00;0,00;84,48;87,10;93,85;88,83;89,29;94,40;71,07;87,00;nan;nan;nan;nan;nan;nan;nan
273,00;allmpnet;CLS+MAX_LYR-12;CLS+MAX;LYR-12;1,00;torch.Size([1536]);12,00;0,00;83,63;83,63;92,79;88,70;87,97;90,20;74,14;85,87;nan;nan;nan;nan;nan;nan;nan
274,00;allmpnet;CLS+AVG-NS_LYR-12;CLS+AVG-NS;LYR-12;1,00;torch.Size([1536]);12,00;0,00;84,23;84,72;92,94;88,61;88,52;91,60;75,25;86,55;nan;nan;nan;nan;nan;nan;nan
275,00;allmpnet;CLS+SUM-NS_LYR-12;CLS+SUM-NS;LYR-12;1,00;torch.Size([1536]);12,00;0,00;84,50;86,89;93,81;88,45;88,30;94,80;71,25;86,86;nan;nan;nan;nan;nan;nan;nan
276,00;allmpnet;CLS+MAX-NS_LYR-12;CLS+MAX-NS;LYR-12;1,00;torch.Size([1536]);12,00;0,00;83,63;83,68;92,86;88,65;87,97;89,00;74,03;85,69;nan;nan;nan;nan;nan;nan;nan
277,00;allmpnet;CLS+AVG+AVG-NS_LYR-12;CLS+AVG+AVG-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,85;85,72;93,41;88,61;88,52;92,40;75,30;86,97;nan;nan;nan;nan;nan;nan;nan
278,00;allmpnet;CLS+AVG+SUM-NS_LYR-12;CLS+AVG+SUM-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,35;86,65;93,96;88,71;88,41;94,40;71,07;86,79;nan;nan;nan;nan;nan;nan;nan
279,00;allmpnet;CLS+AVG+MAX-NS_LYR-12;CLS+AVG+MAX-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,23;84,74;93,28;88,97;89,40;92,40;74,49;86,79;nan;nan;nan;nan;nan;nan;nan
280,00;allmpnet;CLS+SUM+AVG-NS_LYR-12;CLS+SUM+AVG-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,64;86,97;93,85;88,81;88,52;94,20;69,62;86,66;nan;nan;nan;nan;nan;nan;nan
281,00;allmpnet;CLS+SUM+SUM-NS_LYR-12;CLS+SUM+SUM-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,26;87,10;94,05;89,02;89,13;94,40;70,20;86,88;nan;nan;nan;nan;nan;nan;nan
282,00;allmpnet;CLS+SUM+MAX-NS_LYR-12;CLS+SUM+MAX-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,45;87,21;93,99;88,74;89,79;93,80;69,28;86,75;nan;nan;nan;nan;nan;nan;nan
283,00;allmpnet;CLS+MAX+AVG-NS_LYR-12;CLS+MAX+AVG-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,66;85,09;93,38;88,98;88,91;91,60;74,20;86,69;nan;nan;nan;nan;nan;nan;nan
284,00;allmpnet;CLS+MAX+SUM-NS_LYR-12;CLS+MAX+SUM-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,32;86,12;94,02;89,06;88,08;94,80;71,30;86,81;nan;nan;nan;nan;nan;nan;nan
285,00;allmpnet;CLS+MAX+MAX-NS_LYR-12;CLS+MAX+MAX-NS;LYR-12;1,00;torch.Size([2304]);12,00;0,00;84,37;85,14;93,06;88,83;88,80;92,00;73,74;86,56;nan;nan;nan;nan;nan;nan;nan
286,00;allmpnet;CLS_SUML4L;CLS;SUML4L;1,00;torch.Size([768]);12,00;0,00;82,88;82,75;90,70;87,70;87,64;84,60;73,45;84,25;nan;nan;nan;nan;nan;nan;nan
287,00;allmpnet;AVG_SUML4L;AVG;SUML4L;1,00;torch.Size([768]);12,00;0,00;86,02;89,06;94,63;89,89;91,21;95,40;76,29;88,93;nan;nan;nan;nan;nan;nan;nan
288,00;allmpnet;SUM_SUML4L;SUM;SUML4L;1,00;torch.Size([768]);12,00;0,00;82,85;88,56;93,83;89,33;89,62;95,00;69,04;86,89;nan;nan;nan;nan;nan;nan;nan
289,00;allmpnet;MAX_SUML4L;MAX;SUML4L;1,00;torch.Size([768]);12,00;0,00;83,71;85,51;92,55;88,47;90,06;93,20;71,25;86,39;nan;nan;nan;nan;nan;nan;nan
290,00;allmpnet;AVG-NS_SUML4L;AVG-NS;SUML4L;1,00;torch.Size([768]);12,00;0,00;86,05;89,19;94,41;90,06;90,94;95,80;76,70;89,02;nan;nan;nan;nan;nan;nan;nan
291,00;allmpnet;SUM-NS_SUML4L;SUM-NS;SUML4L;1,00;torch.Size([768]);12,00;0,00;82,39;88,42;93,83;89,17;89,51;95,20;70,03;86,94;nan;nan;nan;nan;nan;nan;nan
292,00;allmpnet;MAX-NS_SUML4L;MAX-NS;SUML4L;1,00;torch.Size([768]);12,00;0,00;83,68;85,48;92,46;88,70;90,12;93,60;71,30;86,48;nan;nan;nan;nan;nan;nan;nan
293,00;allmpnet;CLS+AVG_SUML4L;CLS+AVG;SUML4L;1,00;torch.Size([1536]);12,00;0,00;85,94;88,58;94,71;90,00;91,10;96,40;76,35;89,01;nan;nan;nan;nan;nan;nan;nan
294,00;allmpnet;CLS+SUM_SUML4L;CLS+SUM;SUML4L;1,00;torch.Size([1536]);12,00;0,00;83,98;88,42;94,29;89,92;89,95;95,00;69,86;87,35;nan;nan;nan;nan;nan;nan;nan
295,00;allmpnet;CLS+MAX_SUML4L;CLS+MAX;SUML4L;1,00;torch.Size([1536]);12,00;0,00;84,66;85,96;93,64;89,77;90,83;95,60;74,26;87,82;nan;nan;nan;nan;nan;nan;nan
296,00;allmpnet;CLS+AVG-NS_SUML4L;CLS+AVG-NS;SUML4L;1,00;torch.Size([1536]);12,00;0,00;85,79;88,63;94,61;90,13;90,61;96,20;76,23;88,89;nan;nan;nan;nan;nan;nan;nan
297,00;allmpnet;CLS+SUM-NS_SUML4L;CLS+SUM-NS;SUML4L;1,00;torch.Size([1536]);12,00;0,00;84,20;88,79;94,32;89,81;90,06;95,00;69,45;87,38;nan;nan;nan;nan;nan;nan;nan
298,00;allmpnet;CLS+MAX-NS_SUML4L;CLS+MAX-NS;SUML4L;1,00;torch.Size([1536]);12,00;0,00;84,73;86,52;93,64;89,58;90,83;95,60;74,26;87,88;nan;nan;nan;nan;nan;nan;nan
299,00;allmpnet;CLS+AVG+AVG-NS_SUML4L;CLS+AVG+AVG-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;86,26;89,14;95,10;90,44;90,77;95,80;76,23;89,11;nan;nan;nan;nan;nan;nan;nan
300,00;allmpnet;CLS+AVG+SUM-NS_SUML4L;CLS+AVG+SUM-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;84,49;88,71;94,71;90,00;90,23;95,00;71,77;87,84;nan;nan;nan;nan;nan;nan;nan
301,00;allmpnet;CLS+AVG+MAX-NS_SUML4L;CLS+AVG+MAX-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;85,22;88,34;94,83;89,77;90,94;95,60;73,28;88,28;nan;nan;nan;nan;nan;nan;nan
302,00;allmpnet;CLS+SUM+AVG-NS_SUML4L;CLS+SUM+AVG-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;84,16;88,93;94,67;90,18;90,39;93,40;70,78;87,50;nan;nan;nan;nan;nan;nan;nan
303,00;allmpnet;CLS+SUM+SUM-NS_SUML4L;CLS+SUM+SUM-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;83,27;86,91;94,45;89,96;90,23;94,40;68,64;86,84;nan;nan;nan;nan;nan;nan;nan
304,00;allmpnet;CLS+SUM+MAX-NS_SUML4L;CLS+SUM+MAX-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;83,75;89,35;94,77;89,96;90,33;95,20;69,68;87,58;nan;nan;nan;nan;nan;nan;nan
305,00;allmpnet;CLS+MAX+AVG-NS_SUML4L;CLS+MAX+AVG-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;85,86;89,41;94,29;90,26;90,44;95,40;74,20;88,55;nan;nan;nan;nan;nan;nan;nan
306,00;allmpnet;CLS+MAX+SUM-NS_SUML4L;CLS+MAX+SUM-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;83,70;88,74;94,76;89,59;90,55;94,80;71,94;87,73;nan;nan;nan;nan;nan;nan;nan
307,00;allmpnet;CLS+MAX+MAX-NS_SUML4L;CLS+MAX+MAX-NS;SUML4L;1,00;torch.Size([2304]);12,00;0,00;84,44;85,25;93,14;89,63;89,51;96,20;70,09;86,89;nan;nan;nan;nan;nan;nan;nan
308,00;allmpnet;CLS_AVGL4L;CLS;AVGL4L;1,00;torch.Size([768]);12,00;0,00;82,05;66,22;90,02;79,90;86,93;81,20;66,49;78,97;nan;nan;nan;nan;nan;nan;nan
309,00;allmpnet;AVG_AVGL4L;AVG;AVGL4L;1,00;torch.Size([768]);12,00;0,00;84,89;85,77;93,70;88,33;90,61;93,80;74,61;87,39;nan;nan;nan;nan;nan;nan;nan
310,00;allmpnet;SUM_AVGL4L;SUM;AVGL4L;1,00;torch.Size([768]);12,00;0,00;85,22;90,22;94,58;89,62;90,01;95,60;71,36;88,09;nan;nan;nan;nan;nan;nan;nan
311,00;allmpnet;MAX_AVGL4L;MAX;AVGL4L;1,00;torch.Size([768]);12,00;0,00;84,09;83,60;92,66;88,20;90,12;88,40;72,00;85,58;nan;nan;nan;nan;nan;nan;nan
312,00;allmpnet;AVG-NS_AVGL4L;AVG-NS;AVGL4L;1,00;torch.Size([768]);12,00;0,00;84,79;86,38;93,69;89,05;90,55;92,40;73,57;87,20;nan;nan;nan;nan;nan;nan;nan
313,00;allmpnet;SUM-NS_AVGL4L;SUM-NS;AVGL4L;1,00;torch.Size([768]);12,00;0,00;85,27;90,17;94,56;89,42;90,88;96,20;70,61;88,16;nan;nan;nan;nan;nan;nan;nan
314,00;allmpnet;MAX-NS_AVGL4L;MAX-NS;AVGL4L;1,00;torch.Size([768]);12,00;0,00;84,07;83,63;92,76;88,14;90,33;88,00;72,29;85,60;nan;nan;nan;nan;nan;nan;nan
315,00;allmpnet;CLS+AVG_AVGL4L;CLS+AVG;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;85,28;86,09;93,99;89,27;90,23;93,40;74,67;87,56;nan;nan;nan;nan;nan;nan;nan
316,00;allmpnet;CLS+SUM_AVGL4L;CLS+SUM;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;85,58;89,88;95,01;89,60;90,83;96,00;70,61;88,22;nan;nan;nan;nan;nan;nan;nan
317,00;allmpnet;CLS+MAX_AVGL4L;CLS+MAX;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;84,44;85,16;92,32;88,54;90,06;89,60;71,83;85,99;nan;nan;nan;nan;nan;nan;nan
318,00;allmpnet;CLS+AVG-NS_AVGL4L;CLS+AVG-NS;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;85,20;85,83;94,12;89,37;90,33;93,60;74,84;87,61;nan;nan;nan;nan;nan;nan;nan
319,00;allmpnet;CLS+SUM-NS_AVGL4L;CLS+SUM-NS;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;85,61;89,83;94,88;89,39;91,05;96,00;70,43;88,17;nan;nan;nan;nan;nan;nan;nan
320,00;allmpnet;CLS+MAX-NS_AVGL4L;CLS+MAX-NS;AVGL4L;1,00;torch.Size([1536]);12,00;0,00;84,47;85,35;92,31;88,61;90,06;89,60;71,88;86,04;nan;nan;nan;nan;nan;nan;nan
321,00;allmpnet;CLS+AVG+AVG-NS_AVGL4L;CLS+AVG+AVG-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,42;87,81;94,46;89,64;90,66;95,80;75,94;88,53;nan;nan;nan;nan;nan;nan;nan
322,00;allmpnet;CLS+AVG+SUM-NS_AVGL4L;CLS+AVG+SUM-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,51;89,93;95,14;90,06;91,27;95,60;73,28;88,68;nan;nan;nan;nan;nan;nan;nan
323,00;allmpnet;CLS+AVG+MAX-NS_AVGL4L;CLS+AVG+MAX-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,27;86,78;93,75;89,71;90,44;95,20;75,83;88,14;nan;nan;nan;nan;nan;nan;nan
324,00;allmpnet;CLS+SUM+AVG-NS_AVGL4L;CLS+SUM+AVG-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,75;89,91;95,15;89,98;90,28;96,20;71,19;88,35;nan;nan;nan;nan;nan;nan;nan
325,00;allmpnet;CLS+SUM+SUM-NS_AVGL4L;CLS+SUM+SUM-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,49;88,69;94,95;89,92;90,66;95,40;69,97;87,87;nan;nan;nan;nan;nan;nan;nan
326,00;allmpnet;CLS+SUM+MAX-NS_AVGL4L;CLS+SUM+MAX-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,69;90,06;94,87;89,85;91,54;96,20;72,29;88,64;nan;nan;nan;nan;nan;nan;nan
327,00;allmpnet;CLS+MAX+AVG-NS_AVGL4L;CLS+MAX+AVG-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,31;86,97;93,91;89,74;90,39;95,60;75,83;88,25;nan;nan;nan;nan;nan;nan;nan
328,00;allmpnet;CLS+MAX+SUM-NS_AVGL4L;CLS+MAX+SUM-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;85,53;90,15;95,17;90,08;91,49;95,00;72,99;88,63;nan;nan;nan;nan;nan;nan;nan
329,00;allmpnet;CLS+MAX+MAX-NS_AVGL4L;CLS+MAX+MAX-NS;AVGL4L;1,00;torch.Size([2304]);12,00;0,00;84,43;84,58;93,08;89,00;90,61;90,20;74,55;86,64;nan;nan;nan;nan;nan;nan;nan
330,00;allmpnet;CLS_SUMALL;CLS;SUMALL;1,00;torch.Size([768]);12,00;0,00;84,09;87,42;94,68;87,03;90,39;85,60;68,81;85,43;nan;nan;nan;nan;nan;nan;nan
331,00;allmpnet;AVG_SUMALL;AVG;SUMALL;1,00;torch.Size([768]);12,00;0,00;85,85;90,12;95,35;90,39;91,21;95,20;75,25;89,05;nan;nan;nan;nan;nan;nan;nan
332,00;allmpnet;SUM_SUMALL;SUM;SUMALL;1,00;torch.Size([768]);12,00;0,00;82,22;88,11;94,11;89,53;90,28;94,60;69,80;86,95;nan;nan;nan;nan;nan;nan;nan
333,00;allmpnet;MAX_SUMALL;MAX;SUMALL;1,00;torch.Size([768]);12,00;0,00;82,01;73,46;92,48;89,83;89,24;91,80;65,91;83,53;nan;nan;nan;nan;nan;nan;nan
334,00;allmpnet;AVG-NS_SUMALL;AVG-NS;SUMALL;1,00;torch.Size([768]);12,00;0,00;85,91;90,54;95,25;90,45;91,21;95,40;74,55;89,04;nan;nan;nan;nan;nan;nan;nan
335,00;allmpnet;SUM-NS_SUMALL;SUM-NS;SUMALL;1,00;torch.Size([768]);12,00;0,00;82,05;87,87;94,07;89,45;90,01;93,60;67,59;86,38;nan;nan;nan;nan;nan;nan;nan
336,00;allmpnet;MAX-NS_SUMALL;MAX-NS;SUMALL;1,00;torch.Size([768]);12,00;0,00;82,08;73,09;92,58;89,66;89,29;89,60;65,91;83,17;nan;nan;nan;nan;nan;nan;nan
337,00;allmpnet;CLS+AVG_SUMALL;CLS+AVG;SUMALL;1,00;torch.Size([1536]);12,00;0,00;86,64;90,31;95,68;90,86;91,43;96,00;66,49;88,20;nan;nan;nan;nan;nan;nan;nan
338,00;allmpnet;CLS+SUM_SUMALL;CLS+SUM;SUMALL;1,00;torch.Size([1536]);12,00;0,00;82,60;88,69;94,50;89,71;90,23;92,60;70,84;87,02;nan;nan;nan;nan;nan;nan;nan
339,00;allmpnet;CLS+MAX_SUMALL;CLS+MAX;SUMALL;1,00;torch.Size([1536]);12,00;0,00;84,07;87,34;94,98;89,93;91,32;93,60;57,10;85,48;nan;nan;nan;nan;nan;nan;nan
340,00;allmpnet;CLS+AVG-NS_SUMALL;CLS+AVG-NS;SUMALL;1,00;torch.Size([1536]);12,00;0,00;86,53;90,36;95,60;91,04;91,49;96,00;66,49;88,22;nan;nan;nan;nan;nan;nan;nan
341,00;allmpnet;CLS+SUM-NS_SUMALL;CLS+SUM-NS;SUMALL;1,00;torch.Size([1536]);12,00;0,00;83,24;88,50;94,57;90,24;90,55;92,80;67,94;86,83;nan;nan;nan;nan;nan;nan;nan
342,00;allmpnet;CLS+MAX-NS_SUMALL;CLS+MAX-NS;SUMALL;1,00;torch.Size([1536]);12,00;0,00;84,09;87,39;94,99;90,03;91,32;93,80;57,22;85,55;nan;nan;nan;nan;nan;nan;nan
343,00;allmpnet;CLS+AVG+AVG-NS_SUMALL;CLS+AVG+AVG-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;86,65;90,68;95,92;90,98;91,98;95,80;73,10;89,30;nan;nan;nan;nan;nan;nan;nan
344,00;allmpnet;CLS+AVG+SUM-NS_SUMALL;CLS+AVG+SUM-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;84,11;89,38;95,00;90,73;90,44;93,00;67,19;87,12;nan;nan;nan;nan;nan;nan;nan
345,00;allmpnet;CLS+AVG+MAX-NS_SUMALL;CLS+AVG+MAX-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;85,56;89,99;95,56;90,53;91,76;95,40;72,41;88,74;nan;nan;nan;nan;nan;nan;nan
346,00;allmpnet;CLS+SUM+AVG-NS_SUMALL;CLS+SUM+AVG-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;82,99;89,11;94,78;89,85;90,23;93,60;67,77;86,90;nan;nan;nan;nan;nan;nan;nan
347,00;allmpnet;CLS+SUM+SUM-NS_SUMALL;CLS+SUM+SUM-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;83,41;90,07;94,78;89,57;89,24;92,20;67,30;86,65;nan;nan;nan;nan;nan;nan;nan
348,00;allmpnet;CLS+SUM+MAX-NS_SUMALL;CLS+SUM+MAX-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;82,92;89,24;94,68;89,57;90,77;94,00;66,90;86,87;nan;nan;nan;nan;nan;nan;nan
349,00;allmpnet;CLS+MAX+AVG-NS_SUMALL;CLS+MAX+AVG-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;85,45;89,25;95,36;90,85;91,93;95,20;68,93;88,14;nan;nan;nan;nan;nan;nan;nan
350,00;allmpnet;CLS+MAX+SUM-NS_SUMALL;CLS+MAX+SUM-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;83,59;89,19;94,72;90,42;90,17;93,20;67,48;86,97;nan;nan;nan;nan;nan;nan;nan
351,00;allmpnet;CLS+MAX+MAX-NS_SUMALL;CLS+MAX+MAX-NS;SUMALL;1,00;torch.Size([2304]);12,00;0,00;83,54;87,68;94,81;89,99;91,16;93,40;64,35;86,42;nan;nan;nan;nan;nan;nan;nan
352,00;allmpnet;CLS_AVGALL;CLS;AVGALL;1,00;torch.Size([768]);12,00;0,00;80,92;63,66;91,42;68,77;89,40;54,40;66,49;73,58;nan;nan;nan;nan;nan;nan;nan
